penyebut,pembilang,penyebut m(x),pembilang m(x),tau(x),sigma(x),maks orbit(penyebut),maks orbit(pembilang),banyaknya n,banyaknya kenaikan,mutlak selisih maksimum(penyebut),mutlak selisih maksimum(pembilang),klasifikasi
1968284335013797447675619338805,1211251898470029503813149133957,2015523159054128586419834202936320,6282031026997233398624374657918939,1293,1255,3936568670027594895351238677610,33101243359356367657771931554567,645,1040,125970197440883036651239637683520,686931238461658805642193971124471,0
15459336213238048051163889444631,9513437669684955066523272364066,7915180141177880602195911395651072,24670329229263397431462959787086227,1293,1255,247349379411808768818622231114096,2079875315067831750534992805017173,645,1040,989397517647235075274488924456384,5395308382350048252559593909402279,0
60730331404349683805034383734531,37372511633445968855997476805208,1943370604939189881761100279504992,6057195666843116940808258688404729,1293,1255,971685302469594940880550139752496,8170565373830501905768327772926939,645,1040,3886741209878379763522200559009984,21194885834253818868170672225657175,0
952604467013015292049714014503407,586218133546471100905839690571840,121933371777665957382363393856436096,380049879096096442009141751063318203,1293,1255,15241671472208244672795424232054512,128161939731263193485921296404853855,645,1040,60966685888832978691181696928218048,332458961746307191032029433937394307,0
14968060619584501312689311495584735,9211114227436618601661678802164952,29936121239169002625378622991169470,93307255347578010161863165023821647,1293,1255,239488969913352021003028983929355760,2013779852486776504938000990639374071,645,1040,957955879653408084012115935717423040,5223853199975858398829672309393649411,0
737083285406634082614950531675585,453589714096390324236050373890696,23586665133012290643678417013618720,73517041856992940368969578158532101,1293,1255,11793332566506145321839208506809360,99166051468287188034927095960143433,645,1040,47173330266024581287356834027237440,257242068777401822666732897918096733,0
907210080986286195055516689081295,558283126760791652932370617793368,3628840323945144780222066756325180,11310738602732968901115514809107381,1293,1255,14515361295780579120888267025300720,122054648865869898373265410949742439,645,1040,58061445183122316483553068101202880,316616320956359961713963752679132979,0
28204577705920817597575069669352,17356663203643584681960362762825,28881487570862917219916871341416448,90020871002548845019775078854205359,1293,1255,451273243294733081561201114709632,3794600501555234820283672640303735,645,1040,902546486589466163122402229419264,4921698851639722019973182389921491,0
1750338503521346118030759603656,1077131386782367129713361190117,1792346627605858424863497834143744,5586584961277030798374423919532851,1293,1255,28005416056341537888492153658496,235487849974547619311224528890971,645,1040,56010832112683075776984307316992,305434071477486992502297461243271,0
1647862965422623187920534319693,1014069517183153010432272625087,1687411676592766144430627143365632,5259591973073250480710208755366545,1293,1255,13182903723380985503364274557544,110850474358800230891635387012483,645,1040,105463229787047884026914196460352,575104180005214306248287660174619,0
1551193446452100304540702578659,954580582432061996850211617077,1588422089166950711849679440546816,4951121257667638572852513407955547,1293,1255,12409547571616802436325620629272,104347590170929705304811852918283,645,1040,99276380572934419490604965034176,541366517731537501367401289702445,0
49317037199812129743729044245705,30348945969115165408587724187182,25250323046303810428789270653800960,78705542648714725143144754062945157,1293,1255,789072595196994075899664707931280,6635038328689933064009187532545211,645,1040,3156290380787976303598658831725120,17211646139656184474920190686224921,0
785426417903044924755272065583755,483339334094181630128694228087352,6283411343224359398042176524670040,19585487954735447669697444125193343,1293,1255,12566822686448718796084353049340080,105670062174815330544004689865754371,645,1040,50267290745794875184337412197360320,274113822353103624350159386512802431,0
195833541966543094274883757715131,120512948902488092462214887335072,25066693371717516067185120987536768,78133315934695400656296474347581867,1293,1255,3133336671464689508398140123442096,26347143518339002743393472479804811,645,1040,12533346685858758033592560493768384,68345906771723640010040622283131807,0
48777167396710963402446635965627,30016718397975986074214758294360,1560869356694750828878292350900064,4865261461594328039116846442485447,1293,1255,780434678347375414439146175450032,6562405075860775111013653426192915,645,1040,3121738713389501657756584701800128,17023231577512763909293680426279087,0
12038755550584531314881810863753,7408464954205867559760188136370,6163842841899280033219487162241536,19212888242289670399590728819458483,1293,1255,192620088809352501038108973820048,1619675654613356826436015588050775,645,1040,770480355237410004152435895280192,4201525725919904611160053711225233,0
47588361366333517937344421612137,29285145456205250297981008302730,24365241019562761183920343865414144,75947445425923009133051016637000807,1293,1255,761413781861336286997510745794192,6402464941268689474452260639842975,645,1040,3045655127445345147990042983176768,16608338270997418279193256873381057,0
23689583462677192357841327252627,14578205207801353379136597155417,24258133465781444974429519106690048,75613675404053429959715244751295383,1293,1255,189516667701417538862730618021016,1593580060745488428717855578138113,645,1040,1516133341611340310901844944168128,8267664705378231096003913518728853,0
23631539570039314028022903884501,14542485889254966709438795332767,24198696519720257564695453577729024,75428457088878700906948434340934641,1293,1255,189052316560314512224183231076008,1589675492732021190615563810316823,645,1040,1512418532482516097793465848608064,8247407386753309141756288471896387,0
23213616349948432427926414681370,14285302369199039533497408402119,23770743142347194806196648633722880,74094862058276300540248449854508433,1293,1255,371417861599174918846822634901920,3123124238321712099644222150898587,645,1040,371417861599174918846822634901920,2025388045565551197706907846951973,0
1419686285193385569727882928990,873653098580545225224539052473,1453758756038026823401352119285760,4531481590444981964519426105780911,1293,1255,22714980563094169115646126863840,191002409162826324627469151332829,645,1040,22714980563094169115646126863840,123867629559771269961690345878241,0
89521164390337616733612240920243,55089947317130857535577301076198,45834836167852859767609467351164416,142871406960437349288102321483747281,1293,1255,1432338630245401867737795854723888,12044039763060134397779611728840269,645,1040,5729354520981607470951183418895552,31242886671225720030618825990074187,0
2829892995431769741155824803352363,1741472612573397287571691156768696,11319571981727078964623299213409452,35284266877198197611788034899926143,1293,1255,45278287926908315858493196853637808,380729450905110681822083248084364323,645,1040,181113151707633263433972787414551232,987632664915229302601396744004374431,0
87758928691859827423046976285863,54005494579606063950640175928290,44932571490232231640600051858361856,140059730607068349749873181810418163,1293,1255,1404142859069757238768751620573808,11806951283013318352026106969800485,645,1040,5616571436279028955075006482295232,30627866409496705569749479444451703,0
1357122381807791491975592457992,835152234958641171600472333235,1389693318971178487783006676983808,4331838210688325667733268675435509,1293,1255,21713958108924663871609479327872,182585157842665896865445554926365,645,1040,43427916217849327743218958655744,236817857926318772504148405847401,0
5382408826038731268303190743848,3312251585254604866951123557455,5511586637863660818742467321700352,17180307325540155694241434254478201,1293,1255,86118541216619700292851051901568,724141004717540290125154531088705,645,1040,172237082433239400585702103803136,939230349308044668447169478346429,0
42727553298593318003249549607151,26293878952980511431714108879256,683640852777493088051992793714416,2130998954474945536793735365629191,1293,1255,683640852777493088051992793714416,5748499301166986846420522931779143,645,1040,2734563411109972352207971174857664,14911916247271716788484819646356819,0
1361519237364625594338709082197895,837857992224385238031170283181904,174274462382672076075354762521330560,543237191613310666797540589254336641,1293,1255,21784307797834009509419345315166320,183176704031329934638540297885473767,645,1040,87137231191336038037677381260665280,475170218504391389309351825043582747,0
43481059887253464342601519136808535,26757575315232909346435291484645272,86962119774506928685203038273617070,271072903014665348197639168478659867,1293,1255,695696958196055429481624306188936560,5849874918678074952019277766403280431,645,1040,2782787832784221717926497224755746240,15174890049753837753784543904583433371,0
168153442789318142993588652138787,103479041716503504531480812560033,172189125416261778425434779790117888,536738736098482414598588713024826255,1293,1255,1345227542314545143948709217110296,11311552777534661542825513898222597,645,1040,10761820338516361151589673736882368,58685552112995768204534741176401621,0
1296623634819559190621399594885,797922236812036672745545141373,1327742602055228611196313185162240,4138783592707283029079533758886051,1293,1255,1296623634819559190621399594885,10902859342947508885480065277469,645,1040,82983912628451788199769574072640,452521653050006128687813456222359,0
2534163053127135993003736239955,1559484955770545716301829937024,324372870800273407104478238714240,1011128209113666075180054051887911,1293,1255,40546608850034175888059779839280,340942399372994037380824353701827,645,1040,162186435400136703552239119357120,884422914434615233431864532783767,0
9906794578573103105049515761441,6096488971429603847731323852346,5072278824229428789785352069857792,15811304191309103718980479894027567,1293,1255,158508713257169649680792252183056,1332844905007428967210032498826663,645,1040,634034853028678598723169008732224,3457471343087939865522606956691129,0
4930580730108127922277379908089,3034203526220387379939507955205,5048914667630722992412037025883136,15738494610375769369598743330057723,1293,1255,19722322920432511689109519632356,165838186932515052951800795410415,645,1040,315557166726920187025752314117696,1720772692350114235389856668351339,0
4914573437050389655921356299627,3024352884338702291382606775487,5032523199539599007663468850818048,15687413974312011676979227357236673,1293,1255,19658293748201558623685425198508,165299787786434561588727236178209,645,1040,314532699971224937978966803176128,1715186147044485273627723391644513,0
154957064097951693755836139104939,95358193291047226799624363075584,19834504204537816800747025805432192,61828514062103034271418560847863567,1293,1255,2479313025567227100093378225679024,20847685065660021464059402398937627,645,1040,9917252102268908400373512902716096,54080015926508805937505580855883791,0
611015948313528055618056724228591,376009814346786617457304496594776,1222031896627056111236113448457182,3809358401826639732037190670422887,1293,1255,9776255173016448889888907587657456,82205145889543668853197329022823303,645,1040,39105020692065795559555630350629824,213244568170804478341164933908945619,0
19019596393650860737569106409768,11704367011477456557023111534483,19476066707098481395270764963602432,60711512343892264893000501612084757,1293,1255,304313542298413771801105702556288,2558867244994609106939492571385949,645,1040,608627084596827543602211405112576,3318919605146115464128799412562521,0
1181640706663448525103316687544,727163511792891636571423182977,1210000083623371289705796288045056,3771863532484927627000910430323767,1293,1255,18906251306615176401653067000704,158976123208792790071469395194191,645,1040,37812502613230352803306134001408,206196305459728697895698941319715,0
2308129377345360975902252778655,1420387309135607221884780236584,147720280150103102457744177833920,460483187725682119356056436456563,1293,1255,36930070037525775614436044458480,310532176335551687719320304255207,645,1040,147720280150103102457744177833920,805537161180917248312327829331747,0
1127067316277916905816579923910,693579886940256788407399666043,1154116931868586911556177842083840,3597713499114805956156429776237341,1293,1255,18033077060446670493065278782560,151633903215033073964571570879539,645,1040,9016538530223335246532639391280,49168312196822386647199019932293,0
